path|owner|project|language|code
./src/_00/output/TypeScript/tailwindlabs~tailwindcss/packages/tailwindcss/src/utilities.test.ts|tailwindlabs|tailwindcss|TypeScript|15170
./src/_00/output/TypeScript/tailwindlabs~tailwindcss/packages/tailwindcss/src/compat/plugin-api.test.ts|tailwindlabs|tailwindcss|TypeScript|3810
./src/_00/output/TypeScript/tailwindlabs~tailwindcss/packages/tailwindcss/src/utilities.ts|tailwindlabs|tailwindcss|TypeScript|3763
./src/_00/output/TypeScript/tailwindlabs~tailwindcss/packages/tailwindcss/src/index.test.ts|tailwindlabs|tailwindcss|TypeScript|2803
./src/_00/output/TypeScript/tailwindlabs~tailwindcss/integrations/upgrade/index.test.ts|tailwindlabs|tailwindcss|TypeScript|2187
./src/_00/output/TypeScript/tailwindlabs~tailwindcss/packages/tailwindcss/src/variants.test.ts|tailwindlabs|tailwindcss|TypeScript|2143
./src/_00/output/TypeScript/tailwindlabs~tailwindcss/packages/tailwindcss/src/compat/config.test.ts|tailwindlabs|tailwindcss|TypeScript|1479
./src/_00/output/TypeScript/tailwindlabs~tailwindcss/packages/tailwindcss/src/candidate.test.ts|tailwindlabs|tailwindcss|TypeScript|1367
./src/_00/output/TypeScript/tailwindlabs~tailwindcss/integrations/upgrade/js-config.test.ts|tailwindlabs|tailwindcss|TypeScript|1301
./src/_00/output/TypeScript/tailwindlabs~tailwindcss/packages/tailwindcss/src/compat/default-theme.ts|tailwindlabs|tailwindcss|TypeScript|1121
./src/_00/output/TypeScript/tailwindlabs~tailwindcss/packages/tailwindcss/src/css-parser.test.ts|tailwindlabs|tailwindcss|TypeScript|996
./src/_00/output/TypeScript/tailwindlabs~tailwindcss/packages/tailwindcss/src/css-functions.test.ts|tailwindlabs|tailwindcss|TypeScript|971
