path|owner|project|language|code
./src/_00/output/TypeScript/vitejs~vite/packages/vite/src/node/plugins/css.ts|vitejs|vite|TypeScript|2710
./src/_00/output/TypeScript/vitejs~vite/packages/vite/src/node/config.ts|vitejs|vite|TypeScript|1460
./src/_00/output/TypeScript/vitejs~vite/packages/vite/src/node/plugins/html.ts|vitejs|vite|TypeScript|1272
./src/_00/output/TypeScript/vitejs~vite/packages/vite/src/node/utils.ts|vitejs|vite|TypeScript|1237
./src/_00/output/TypeScript/vitejs~vite/packages/vite/src/node/build.ts|vitejs|vite|TypeScript|1191
./src/_00/output/TypeScript/vitejs~vite/packages/vite/src/node/ssr/__tests__/ssrTransform.spec.ts|vitejs|vite|TypeScript|1104
./src/_00/output/TypeScript/vitejs~vite/packages/vite/src/node/optimizer/index.ts|vitejs|vite|TypeScript|1042
./src/_00/output/TypeScript/vitejs~vite/playground/hmr-ssr/__tests__/hmr-ssr.spec.ts|vitejs|vite|TypeScript|985
./src/_00/output/TypeScript/vitejs~vite/packages/vite/src/node/server/hmr.ts|vitejs|vite|TypeScript|957
./src/_00/output/TypeScript/vitejs~vite/packages/vite/src/node/plugins/resolve.ts|vitejs|vite|TypeScript|951
./src/_00/output/TypeScript/vitejs~vite/playground/hmr/__tests__/hmr.spec.ts|vitejs|vite|TypeScript|914
